"","Plot","Patch","year","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","day","patcharea","nnd","bufferarea","bufferfararea","ifm","tbufferfararea","tbufferarea"
"20231","6",339,"2015","6/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.023090706,2.51798649716931,0.254390465,0.254390465,5.75840628513366,0.277481171,0.277481171
"20232","6",339,"2015","10/7/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.023090706,2.51798649716931,0.254390465,0.254390465,5.75840628513366,0.277481171,0.277481171
"20233","6",339,"2015","5/19/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.023090706,2.51798649716931,0.254390465,0.254390465,5.75840628513366,0.277481171,0.277481171
"20234","6",339,"2015","5/5/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.023090706,2.51798649716931,0.254390465,0.254390465,5.75840628513366,0.277481171,0.277481171
"20235","6",339,"2015","11/4/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.023090706,2.51798649716931,0.254390465,0.254390465,5.75840628513366,0.277481171,0.277481171
"20236","6",339,"2015","9/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.023090706,2.51798649716931,0.254390465,0.254390465,5.75840628513366,0.277481171,0.277481171
"20242","6",34,"2015","10/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20243","6",34,"2015","9/8/2015",0,0,0,0,0,1,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20244","6",34,"2015","5/5/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20245","6",34,"2015","11/4/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20246","6",34,"2015","7/28/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20247","6",34,"2015","6/2/2015",0,1,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20248","6",34,"2015","7/14/2015",0,0,0,0,0,1,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20249","6",34,"2015","6/30/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20250","6",34,"2015","5/19/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20251","6",34,"2015","6/16/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20252","6",34,"2015","3/24/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20253","6",34,"2015","10/7/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20254","6",34,"2015","4/7/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20255","6",34,"2015","8/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20256","6",34,"2015","4/21/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20257","6",34,"2015","9/23/2015",0,0,0,0,0,1,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20258","6",34,"2015","8/26/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,7.229433016,7.229433016
"20279","6",344,"2015","8/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20280","6",344,"2015","7/14/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20281","6",344,"2015","6/30/2015",0,0,2,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20282","6",344,"2015","4/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20283","6",344,"2015","11/4/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20284","6",344,"2015","10/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20285","6",344,"2015","10/7/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20286","6",344,"2015","9/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20287","6",344,"2015","6/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20288","6",344,"2015","8/26/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20289","6",344,"2015","9/8/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20290","6",344,"2015","6/16/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20291","6",344,"2015","7/28/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20292","6",344,"2015","5/5/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20293","6",344,"2015","5/19/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20294","6",344,"2015","3/24/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20295","6",344,"2015","4/7/2015",0,0,1,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,10.416107523,12.142098527
"20313","6",349,"2015","10/21/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20314","6",349,"2015","8/11/2015",0,3,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20315","6",349,"2015","5/5/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20316","6",349,"2015","11/4/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20317","6",349,"2015","8/26/2015",0,2,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20318","6",349,"2015","6/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20319","6",349,"2015","7/28/2015",2,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20320","6",349,"2015","9/23/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20321","6",349,"2015","10/7/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20322","6",349,"2015","4/7/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20323","6",349,"2015","3/24/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20324","6",349,"2015","6/16/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20325","6",349,"2015","7/14/2015",0,0,1,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20326","6",349,"2015","5/19/2015",0,0,1,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20327","6",349,"2015","4/21/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20328","6",349,"2015","6/30/2015",0,0,1,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20329","6",349,"2015","9/8/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,13.964772046,13.964772046
"20340","6",350,"2015","11/4/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20341","6",350,"2015","10/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20342","6",350,"2015","9/23/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20343","6",350,"2015","4/21/2015",12,2,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20344","6",350,"2015","3/24/2015",0,0,0,0,0,1,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20345","6",350,"2015","6/16/2015",5,1,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20346","6",350,"2015","5/5/2015",10,9,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20347","6",350,"2015","4/7/2015",3,0,1,0,0,1,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20348","6",350,"2015","7/28/2015",0,2,2,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20349","6",350,"2015","8/11/2015",15,2,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20350","6",350,"2015","7/14/2015",1,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20351","6",350,"2015","8/26/2015",0,7,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20352","6",350,"2015","9/8/2015",0,1,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20353","6",350,"2015","10/7/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20354","6",350,"2015","6/30/2015",1,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20355","6",350,"2015","5/19/2015",4,5,3,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20356","6",350,"2015","6/2/2015",0,2,1,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,13.908773157,13.908773157
"20362","6",351,"2015","9/23/2015",0,3,1,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20363","6",351,"2015","5/5/2015",5,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20364","6",351,"2015","4/7/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20365","6",351,"2015","10/7/2015",0,3,0,0,0,1,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20366","6",351,"2015","7/14/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20367","6",351,"2015","8/11/2015",0,0,2,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20368","6",351,"2015","3/24/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20369","6",351,"2015","11/4/2015",0,0,2,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20370","6",351,"2015","6/30/2015",3,0,4,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20371","6",351,"2015","10/21/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20372","6",351,"2015","4/21/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20373","6",351,"2015","5/19/2015",0,0,2,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20374","6",351,"2015","7/28/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20375","6",351,"2015","6/16/2015",0,0,3,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20376","6",351,"2015","8/26/2015",1,3,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20377","6",351,"2015","9/8/2015",0,1,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20378","6",351,"2015","6/2/2015",0,1,3,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,9.423599865,14.256390384
"20384","6",352,"2015","9/8/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.301200196,2.176043427911,8.008626533,5.30277278,9.52284052195891,5.603972976,8.309826729
"20385","6",352,"2015","5/19/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.301200196,2.176043427911,8.008626533,5.30277278,9.52284052195891,5.603972976,8.309826729
"20386","6",352,"2015","4/21/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.301200196,2.176043427911,8.008626533,5.30277278,9.52284052195891,5.603972976,8.309826729
"20387","6",352,"2015","6/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.301200196,2.176043427911,8.008626533,5.30277278,9.52284052195891,5.603972976,8.309826729
"20388","6",352,"2015","9/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.301200196,2.176043427911,8.008626533,5.30277278,9.52284052195891,5.603972976,8.309826729
"20389","6",352,"2015","5/5/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.301200196,2.176043427911,8.008626533,5.30277278,9.52284052195891,5.603972976,8.309826729
"20390","6",352,"2015","8/11/2015",5,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.301200196,2.176043427911,8.008626533,5.30277278,9.52284052195891,5.603972976,8.309826729
